Title_German,Title_English,Sentence,FS_Valenz,FS_Arousal
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Sie antwortete  „ich bin so satt, ich mag kein Blatt: meh! meh!“",-1.0,3.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„So komm nach Haus“ sagte der Schneider, führte sie in den Stall und band sie fest.",-2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Als er wegging, kehrte er sich noch einmal um, und sagte „nun bist du doch einmal satt!“",-0.5,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Aber die Ziege machte es ihm nicht besser und rief  „wie sollt ich satt sein? ich sprang nur über Gräbelein, und fand kein einzig Blättlein: meh! meh!“",-1.0,3.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Als der Schneider das hörte, stutzte er und sah wohl dass er seine drei Söhne ohne Ursache verstoßen hatte.",-0.5,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Wart,“ rief er, „du undankbares Geschöpf, dich fortzujagen ist noch zu wenig, ich will dich zeichnen dass du dich unter ehrbaren Schneidern nicht mehr darfst sehen lassen.“",-3.0,4.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","In einer Hast sprang er hinauf, holte sein Bartmesser, seifte der Ziege den Kopf ein, und schor sie so glatt wie seine flache Hand.",0.5,4.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Und weil die Elle zu ehrenvoll gewesen wäre, holte er die Peitsche und versetzte ihr solche Hiebe, dass sie in gewaltigen Sprüngen davon lief.",-2.0,4.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Schneider, als er so ganz einsam in seinem Hause saß, verfiel in große Traurigkeit und hätte seine Söhne gerne wieder gehabt, aber niemand wusste wo sie hingeraten waren.",-1.5,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der älteste war zu einem Schreiner in die Lehre gegangen, da lernte er fleißig und unverdrossen, und als seine Zeit herum war, dass er wandern sollte, schenkte ihm der Meister ein Tischchen, das gar kein besonderes Ansehen hatte und von gewöhnlichem Holz war: aber es hatte eine gute Eigenschaft.",1.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Wenn man es hinstellte, und sprach „Tischchen, deck dich,“ so war das gute Tischchen auf einmal mit einem saubern Tüchlein bedeckt, und stand da ein Teller, und Messer und Gabel daneben, und Schüsseln mit Gesottenem und Gebratenem, so viel Platz hatten, und ein großes Glas mit rotem Wein leuchtete dass einem das Herz lachte.",2.0,3.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der junge Gesell dachte „damit hast du genug für dein Lebtag,“ zog guter Dinge in der Welt umher und bekümmerte sich gar nicht darum ob ein Wirtshaus gut oder schlecht und ob etwas darin zu finden war, oder nicht.",2.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Wenn es ihm gefiel, so kehrte er gar nicht ein, sondern im Felde, im Wald, auf einer Wiese, wo er Lust hatte, nahm er sein Tischchen vom Rücken, stellte es vor sich und sprach „deck dich,“ so war alles da, was sein Herz begehrte.",2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Endlich kam es ihm in den Sinn, er wollte zu seinem Vater zurückkehren, sein Zorn würde sich gelegt haben, und mit dem Tischchen deck dich würde er ihn gerne wieder aufnehmen.",2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Es trug sich zu, dass er auf dem Heimweg Abends in ein Wirtshaus kam, das mit Gästen angefüllt war: sie hießen ihn willkommen und luden ihn ein sich zu ihnen zu setzen und mit ihnen zu essen, sonst würde er schwerlich noch etwas bekommen.",1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Nein,“ antwortete der Schreiner, „die paar Bissen will ich euch nicht vor dem Munde nehmen, lieber sollt ihr meine Gäste sein.“",2.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",Sie lachten und meinten er triebe seinen Spaß mit ihnen.,1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Er aber stellte sein hölzernes Tischchen mitten in die Stube und sprach „Tischchen, deck dich.“",1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Augenblicklich war es mit Speisen besetzt, so gut wie sie der Wirt nicht hätte herbeischaffen können, und wovon der Geruch den Gästen lieblich in die Nase stieg.",1.5,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Zugegriffen, liebe Freunde,“ sprach der Schreiner, und die Gäste, als sie sahen wie es gemeint war, ließen sich nicht zweimal bitten, rückten heran, zogen ihre Messer und griffen tapfer zu.",2.0,4.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Und was sie am meisten verwunderte, wenn eine Schüssel leer geworden war, so stellte sich gleich von selbst eine volle an ihren Platz.",0.5,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Wirt stand in einer Ecke und sah dem Dinge zu; er wusste gar nicht was er sagen sollte, dachte aber „einen solchen Koch könntest du in deiner Wirtschaft wohl brauchen.“",0.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Schreiner und seine Gesellschaft waren lustig bis in die späte Nacht, endlich legten sie sich schlafen, und der junge Geselle ging auch zu Bett und stellte sein Wünschtischchen an die Wand.",1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Dem Wirte aber ließen seine Gedanken keine Ruhe, es fiel ihm ein dass in seiner Rumpelkammer ein altes Tischchen stände, das gerade so aussähe: das holte er ganz sachte herbei und vertauschte es mit dem Wünschtischchen.",1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Am andern Morgen zahlte der Schreiner sein Schlafgeld, packte sein Tischchen auf, dachte gar nicht daran dass er ein falsches hätte und ging seiner Wege.",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Zu Mittag kam er bei seinem Vater an, der ihn mit großer Freude empfing.",2.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Nun, mein lieber Sohn, was hast du gelernt?“ sagte er zu ihm.",1.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Vater, ich bin ein Schreiner geworden.“",0.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Ein gutes Handwerk,“ erwiderte der Alte, „aber was hast du von deiner Wanderschaft mitgebracht?“",0.0,0.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Vater, das beste, was ich mitgebracht habe, ist das Tischchen.“",1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Schneider betrachtete es von allen Seiten und sagte „daran hast du kein Meisterstück gemacht, das ist ein altes und schlechtes Tischchen.“",-2.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Aber es ist ein Tischchen deck dich,“ antwortete der Sohn, „wenn ich es hinstelle, und sage ihm es sollte sich decken, so stehen gleich die schönsten Gerichte darauf und ein Wein dabei, der das Herz erfreut.",1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Ladet nur alle Verwandte und Freunde ein, die sollen sich einmal laben und erquicken, denn das Tischchen macht sie alle satt.“",1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Als die Gesellschaft beisammen war, stellte er sein Tischchen mitten in die Stube und sprach „Tischchen, deck dich.“",1.5,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Aber das Tischchen regte sich nicht und blieb so leer wie ein anderer Tisch, der die Sprache nicht versteht.",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Da merkte der arme Geselle dass ihm das Tischchen vertauscht war, und schämte sich dass er wie ein Lügner da stand.",-2.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Die Verwandten aber lachten ihn aus, und mussten ungetrunken und ungegessen wieder heim wandern.",-1.5,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Vater holte seine Lappen wieder herbei und schneiderte fort, der Sohn aber ging bei einem Meister in die Arbeit.",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",Der zweite Sohn war zu einem Müller gekommen und bei ihm in die Lehre gegangen.,0.0,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Als er seine Jahre herum hatte, sprach der Meister „weil du dich so wohl gehalten hast, so schenke ich dir einen Esel von einer besondern Art, er zieht nicht am Wagen und trägt auch keine Säcke.“",2.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",„Wozu ist er denn nütze?“ fragte der junge Geselle.,-0.5,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Er speit Gold,“ antwortete der Müller, „wenn du ihn auf ein Tuch stellst und sprichst „Bricklebrit,“ so speit dir das gute Tier Goldstücke aus, hinten und vorn.“",2.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Das ist eine schöne Sache,“ sprach der Geselle, dankte dem Meister und zog in die Welt.",1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Wenn er Gold nötig hatte, brauchte er nur zu seinem Esel „Bricklebrit“ zu sagen, so regnete es Goldstücke, und er hatte weiter keine Mühe als sie von der Erde aufzuheben.",2.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Wo er hinkam, war ihm das beste gut genug, und je teurer je lieber, denn er hatte immer einen vollen Beutel.",2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Als er sich eine Zeit lang in der Welt umgesehen hatte, dachte er „du musst deinen Vater aufsuchen, wenn du mit dem Goldesel kommst, so wird er seinen Zorn vergessen und dich gut aufnehmen.“",2.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Es trug sich zu, dass er in dasselbe Wirtshaus geriet, in welchem seinem Bruder das Tischchen vertauscht war.",-1.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Er führte seinen Esel an der Hand, und der Wirt wollte ihm das Tier abnehmen und anbinden, der junge Geselle aber sprach „gebt euch keine Mühe, meinen Grauschimmel führe ich selbst in den Stall und binde ihn auch selbst an, denn ich muss wissen wo er steht.“",1.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Dem Wirt kam das wunderlich vor, und er meinte einer, der seinen Esel selbst besorgen müsste, hätte nicht viel zu verzehren: als aber der Fremde in die Tasche griff, zwei Goldstücke heraus holte und sagte er sollte nur etwas gutes für ihn einkaufen, so machte er große Augen, lief und suchte das beste, das er auftreiben konnte.",2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Nach der Mahlzeit fragte der Gast was er schuldig wäre, der Wirt wollte die doppelte Kreide nicht sparen und sagte noch ein paar Goldstücke müsste er zulegen.",-1.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Geselle griff in die Tasche, aber sein Gold war eben zu Ende.",-1.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Wartet einen Augenblick, Herr Wirt,“ sprach er, „ich will nur gehen und Gold holen;“ nahm aber das Tischtuch mit.",1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Wirt wusste nicht was das heißen sollte, war neugierig, schlich ihm nach, und da der Gast die Stalltüre zuriegelte, so guckte er durch ein Astloch.",-0.5,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Fremde breitete unter dem Esel das Tuch aus, rief „Bricklebrit,“ und augenblicklich fing das Tier an Gold zu speien von hinten und vorn, dass es ordentlich auf die Erde herabregnete.",2.0,4.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Ei der tausend,“ sagte der Wirt, „da sind die Ducaten bald geprägt! so ein Geldbeutel ist nicht übel!“",1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Gast bezahlte seine Zeche und legte sich schlafen, der Wirt aber schlich in der Nacht herab in den Stall, führte den Münzmeister weg und band einen andern Esel an seine Stelle.",-0.5,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",Den folgenden Morgen in der Frühe zog der Geselle mit seinem Esel ab und meinte er hätte seinen Goldesel.,1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Mittags kam er bei seinem Vater an, der sich freute als er ihn wiedersah und ihn gerne aufnahm.",2.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Was ist aus dir geworden, mein Sohn?“ fragte der Alte.",-0.5,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Ein Müller, lieber Vater,“ antwortete er.",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",„Was hast du von deiner Wanderschaft mitgebracht?“,0.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",„Weiter nichts als einen Esel.“,-1.5,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Esel gibts hier genug,“ sagte der Vater, „da wäre mir doch eine gute Ziege lieber gewesen.“",-1.5,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Ja,“ antwortete der Sohn, „aber es ist kein gemeiner Esel, sondern ein Goldesel: wenn ich sage „Bricklebrit,“ so speit euch das gute Tier ein ganzes Tuch voll Goldstücke.",2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Laßt nur alle Verwandte herbei rufen, ich mache sie alle zu reichen Leuten.“",2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Das laß ich mir gefallen,“ sagte der Schneider, „dann brauch ich mich mit der Nadel nicht weiter zu quälen,“ sprang selbst fort, und rief die Verwandten herbei.",2.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Sobald sie beisammen waren, hieß sie der Müller Platz machen, breitete sein Tuch aus, und brachte den Esel in die Stube.",0.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Jetzt gebt acht“ sagte er und rief „Bricklebrit,“ aber es waren keine Goldstücke was herabfiel, und es zeigte sich, dass das Tier nichts von der Kunst verstand, denn es bringts nicht jeder Esel so weit.",-0.5,3.0
